,File_path,Emotion
1524,../Dataset/english_words_sentences/10_M_nonNative/train/1019_TIE_HAP_XX.wav,happy
1525,../Dataset/english_words_sentences/10_M_nonNative/train/1019_TIE_NEU_XX.wav,neutral
1526,../Dataset/english_words_sentences/10_M_nonNative/train/1019_TIE_SAD_XX.wav,sad
1527,../Dataset/english_words_sentences/10_M_nonNative/train/1019_TSI_ANG_XX.wav,angry
1528,../Dataset/english_words_sentences/10_M_nonNative/train/1019_TSI_DIS_XX.wav,disgust
1529,../Dataset/english_words_sentences/10_M_nonNative/train/1019_TSI_FEA_XX.wav,fear
1530,../Dataset/english_words_sentences/10_M_nonNative/train/1019_TSI_HAP_XX.wav,happy
1531,../Dataset/english_words_sentences/10_M_nonNative/train/1019_TSI_NEU_XX.wav,neutral
1532,../Dataset/english_words_sentences/10_M_nonNative/train/1019_TSI_SAD_XX.wav,sad
1533,../Dataset/english_words_sentences/10_M_nonNative/train/1019_WSI_ANG_XX.wav,angry
1534,../Dataset/english_words_sentences/10_M_nonNative/train/1019_WSI_DIS_XX.wav,disgust
1535,../Dataset/english_words_sentences/10_M_nonNative/train/1019_WSI_FEA_XX.wav,fear
1536,../Dataset/english_words_sentences/10_M_nonNative/train/1019_WSI_HAP_XX.wav,happy
1537,../Dataset/english_words_sentences/10_M_nonNative/train/1019_WSI_NEU_XX.wav,neutral
1538,../Dataset/english_words_sentences/10_M_nonNative/train/1019_WSI_SAD_XX.wav,sad
1539,../Dataset/english_words_sentences/10_M_nonNative/train/1020_DFA_ANG_XX.wav,angry
1540,../Dataset/english_words_sentences/10_M_nonNative/train/1020_DFA_DIS_XX.wav,disgust
1541,../Dataset/english_words_sentences/10_M_nonNative/train/1020_DFA_FEA_XX.wav,fear
1542,../Dataset/english_words_sentences/10_M_nonNative/train/1020_DFA_HAP_XX.wav,happy
1543,../Dataset/english_words_sentences/10_M_nonNative/train/1020_DFA_NEU_XX.wav,neutral
1544,../Dataset/english_words_sentences/10_M_nonNative/train/1020_DFA_SAD_XX.wav,sad
1545,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IEO_ANG_HI.wav,angry
1546,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IEO_ANG_LO.wav,angry
1547,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IEO_ANG_MD.wav,angry
1548,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IEO_DIS_HI.wav,disgust
1549,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IEO_DIS_LO.wav,disgust
1550,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IEO_DIS_MD.wav,disgust
1551,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IEO_FEA_HI.wav,fear
1552,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IEO_FEA_LO.wav,fear
1553,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IEO_FEA_MD.wav,fear
1554,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IEO_HAP_HI.wav,happy
1555,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IEO_HAP_LO.wav,happy
1556,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IEO_HAP_MD.wav,happy
1557,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IEO_NEU_XX.wav,neutral
1558,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IEO_SAD_HI.wav,sad
1559,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IEO_SAD_LO.wav,sad
1560,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IEO_SAD_MD.wav,sad
1561,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IOM_ANG_XX.wav,angry
1562,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IOM_DIS_XX.wav,disgust
1563,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IOM_FEA_XX.wav,fear
1564,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IOM_HAP_XX.wav,happy
1565,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IOM_NEU_XX.wav,neutral
1566,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IOM_SAD_XX.wav,sad
1567,../Dataset/english_words_sentences/10_M_nonNative/train/1020_ITH_ANG_XX.wav,angry
1568,../Dataset/english_words_sentences/10_M_nonNative/train/1020_ITH_DIS_XX.wav,disgust
1569,../Dataset/english_words_sentences/10_M_nonNative/train/1020_ITH_FEA_XX.wav,fear
1570,../Dataset/english_words_sentences/10_M_nonNative/train/1020_ITH_HAP_XX.wav,happy
1571,../Dataset/english_words_sentences/10_M_nonNative/train/1020_ITH_NEU_XX.wav,neutral
1572,../Dataset/english_words_sentences/10_M_nonNative/train/1020_ITH_SAD_XX.wav,sad
1573,../Dataset/english_words_sentences/10_M_nonNative/train/1020_ITS_ANG_XX.wav,angry
1574,../Dataset/english_words_sentences/10_M_nonNative/train/1020_ITS_DIS_XX.wav,disgust
1575,../Dataset/english_words_sentences/10_M_nonNative/train/1020_ITS_FEA_XX.wav,fear
1576,../Dataset/english_words_sentences/10_M_nonNative/train/1020_ITS_HAP_XX.wav,happy
1577,../Dataset/english_words_sentences/10_M_nonNative/train/1020_ITS_NEU_XX.wav,neutral
1578,../Dataset/english_words_sentences/10_M_nonNative/train/1020_ITS_SAD_XX.wav,sad
1579,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IWL_ANG_XX.wav,angry
1580,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IWL_DIS_XX.wav,disgust
1581,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IWL_FEA_XX.wav,fear
1582,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IWL_HAP_XX.wav,happy
1583,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IWL_NEU_XX.wav,neutral
1584,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IWL_SAD_XX.wav,sad
1585,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IWW_ANG_XX.wav,angry
1586,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IWW_DIS_XX.wav,disgust
1587,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IWW_FEA_XX.wav,fear
1588,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IWW_HAP_XX.wav,happy
1589,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IWW_NEU_XX.wav,neutral
1590,../Dataset/english_words_sentences/10_M_nonNative/train/1020_IWW_SAD_XX.wav,sad
1591,../Dataset/english_words_sentences/10_M_nonNative/train/1020_MTI_ANG_XX.wav,angry
1592,../Dataset/english_words_sentences/10_M_nonNative/train/1020_MTI_DIS_XX.wav,disgust
1593,../Dataset/english_words_sentences/10_M_nonNative/train/1020_MTI_FEA_XX.wav,fear
1594,../Dataset/english_words_sentences/10_M_nonNative/train/1020_MTI_HAP_XX.wav,happy
1595,../Dataset/english_words_sentences/10_M_nonNative/train/1020_MTI_NEU_XX.wav,neutral
1596,../Dataset/english_words_sentences/10_M_nonNative/train/1020_MTI_SAD_XX.wav,sad
1597,../Dataset/english_words_sentences/10_M_nonNative/train/1020_TAI_ANG_XX.wav,angry
1598,../Dataset/english_words_sentences/10_M_nonNative/train/1020_TAI_DIS_XX.wav,disgust
1599,../Dataset/english_words_sentences/10_M_nonNative/train/1020_TAI_FEA_XX.wav,fear
1600,../Dataset/english_words_sentences/10_M_nonNative/train/1020_TAI_HAP_XX.wav,happy
1601,../Dataset/english_words_sentences/10_M_nonNative/train/1020_TAI_NEU_XX.wav,neutral
1602,../Dataset/english_words_sentences/10_M_nonNative/train/1020_TAI_SAD_XX.wav,sad
1603,../Dataset/english_words_sentences/10_M_nonNative/train/1020_TIE_ANG_XX.wav,angry
1604,../Dataset/english_words_sentences/10_M_nonNative/train/1020_TIE_DIS_XX.wav,disgust
1605,../Dataset/english_words_sentences/10_M_nonNative/train/1020_TIE_FEA_XX.wav,fear
1606,../Dataset/english_words_sentences/10_M_nonNative/train/1020_TIE_HAP_XX.wav,happy
1607,../Dataset/english_words_sentences/10_M_nonNative/train/1020_TIE_NEU_XX.wav,neutral
1608,../Dataset/english_words_sentences/10_M_nonNative/train/1020_TIE_SAD_XX.wav,sad
1609,../Dataset/english_words_sentences/10_M_nonNative/train/1020_TSI_ANG_XX.wav,angry
1610,../Dataset/english_words_sentences/10_M_nonNative/train/1020_TSI_DIS_XX.wav,disgust
1611,../Dataset/english_words_sentences/10_M_nonNative/train/1020_TSI_FEA_XX.wav,fear
1612,../Dataset/english_words_sentences/10_M_nonNative/train/1020_TSI_HAP_XX.wav,happy
1613,../Dataset/english_words_sentences/10_M_nonNative/train/1020_TSI_NEU_XX.wav,neutral
1614,../Dataset/english_words_sentences/10_M_nonNative/train/1020_TSI_SAD_XX.wav,sad
1615,../Dataset/english_words_sentences/10_M_nonNative/train/1020_WSI_ANG_XX.wav,angry
1616,../Dataset/english_words_sentences/10_M_nonNative/train/1020_WSI_DIS_XX.wav,disgust
1617,../Dataset/english_words_sentences/10_M_nonNative/train/1020_WSI_FEA_XX.wav,fear
1618,../Dataset/english_words_sentences/10_M_nonNative/train/1020_WSI_HAP_XX.wav,happy
1619,../Dataset/english_words_sentences/10_M_nonNative/train/1020_WSI_NEU_XX.wav,neutral
1620,../Dataset/english_words_sentences/10_M_nonNative/train/1020_WSI_SAD_XX.wav,sad
1621,../Dataset/english_words_sentences/10_M_nonNative/train/1021_DFA_ANG_XX.wav,angry
1622,../Dataset/english_words_sentences/10_M_nonNative/train/1021_DFA_DIS_XX.wav,disgust
1623,../Dataset/english_words_sentences/10_M_nonNative/train/1021_DFA_FEA_XX.wav,fear
1624,../Dataset/english_words_sentences/10_M_nonNative/train/1021_DFA_HAP_XX.wav,happy
1625,../Dataset/english_words_sentences/10_M_nonNative/train/1021_DFA_NEU_XX.wav,neutral
1626,../Dataset/english_words_sentences/10_M_nonNative/train/1021_DFA_SAD_XX.wav,sad
1627,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IEO_ANG_HI.wav,angry
1628,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IEO_ANG_LO.wav,angry
1629,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IEO_ANG_MD.wav,angry
1630,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IEO_DIS_HI.wav,disgust
1631,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IEO_DIS_LO.wav,disgust
1632,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IEO_DIS_MD.wav,disgust
1633,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IEO_FEA_HI.wav,fear
1634,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IEO_FEA_LO.wav,fear
1635,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IEO_FEA_MD.wav,fear
1636,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IEO_HAP_HI.wav,happy
1637,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IEO_HAP_LO.wav,happy
1638,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IEO_HAP_MD.wav,happy
1639,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IEO_NEU_XX.wav,neutral
1640,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IEO_SAD_HI.wav,sad
1641,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IEO_SAD_LO.wav,sad
1642,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IEO_SAD_MD.wav,sad
1643,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IOM_ANG_XX.wav,angry
1644,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IOM_DIS_XX.wav,disgust
1645,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IOM_FEA_XX.wav,fear
1646,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IOM_HAP_XX.wav,happy
1647,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IOM_NEU_XX.wav,neutral
1648,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IOM_SAD_XX.wav,sad
1649,../Dataset/english_words_sentences/10_M_nonNative/train/1021_ITH_ANG_XX.wav,angry
1650,../Dataset/english_words_sentences/10_M_nonNative/train/1021_ITH_DIS_XX.wav,disgust
1651,../Dataset/english_words_sentences/10_M_nonNative/train/1021_ITH_FEA_XX.wav,fear
1652,../Dataset/english_words_sentences/10_M_nonNative/train/1021_ITH_HAP_XX.wav,happy
1653,../Dataset/english_words_sentences/10_M_nonNative/train/1021_ITH_NEU_XX.wav,neutral
1654,../Dataset/english_words_sentences/10_M_nonNative/train/1021_ITH_SAD_XX.wav,sad
1655,../Dataset/english_words_sentences/10_M_nonNative/train/1021_ITS_ANG_XX.wav,angry
1656,../Dataset/english_words_sentences/10_M_nonNative/train/1021_ITS_DIS_XX.wav,disgust
1657,../Dataset/english_words_sentences/10_M_nonNative/train/1021_ITS_FEA_XX.wav,fear
1658,../Dataset/english_words_sentences/10_M_nonNative/train/1021_ITS_HAP_XX.wav,happy
1659,../Dataset/english_words_sentences/10_M_nonNative/train/1021_ITS_NEU_XX.wav,neutral
1660,../Dataset/english_words_sentences/10_M_nonNative/train/1021_ITS_SAD_XX.wav,sad
1661,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IWL_ANG_XX.wav,angry
1662,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IWL_DIS_XX.wav,disgust
1663,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IWL_FEA_XX.wav,fear
1664,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IWL_HAP_XX.wav,happy
1665,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IWL_NEU_XX.wav,neutral
1666,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IWL_SAD_XX.wav,sad
1667,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IWW_ANG_XX.wav,angry
1668,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IWW_DIS_XX.wav,disgust
1669,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IWW_FEA_XX.wav,fear
1670,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IWW_HAP_XX.wav,happy
1671,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IWW_NEU_XX.wav,neutral
1672,../Dataset/english_words_sentences/10_M_nonNative/train/1021_IWW_SAD_XX.wav,sad
1673,../Dataset/english_words_sentences/10_M_nonNative/train/1021_MTI_ANG_XX.wav,angry
1674,../Dataset/english_words_sentences/10_M_nonNative/train/1021_MTI_DIS_XX.wav,disgust
1675,../Dataset/english_words_sentences/10_M_nonNative/train/1021_MTI_FEA_XX.wav,fear
1676,../Dataset/english_words_sentences/10_M_nonNative/train/1021_MTI_HAP_XX.wav,happy
1677,../Dataset/english_words_sentences/10_M_nonNative/train/1021_MTI_NEU_XX.wav,neutral
1678,../Dataset/english_words_sentences/10_M_nonNative/train/1021_MTI_SAD_XX.wav,sad
1679,../Dataset/english_words_sentences/10_M_nonNative/train/1021_TAI_ANG_XX.wav,angry
1680,../Dataset/english_words_sentences/10_M_nonNative/train/1021_TAI_DIS_XX.wav,disgust
1681,../Dataset/english_words_sentences/10_M_nonNative/train/1021_TAI_FEA_XX.wav,fear
1682,../Dataset/english_words_sentences/10_M_nonNative/train/1021_TAI_HAP_XX.wav,happy
1683,../Dataset/english_words_sentences/10_M_nonNative/train/1021_TAI_NEU_XX.wav,neutral
1684,../Dataset/english_words_sentences/10_M_nonNative/train/1021_TAI_SAD_XX.wav,sad
1685,../Dataset/english_words_sentences/10_M_nonNative/train/1021_TIE_ANG_XX.wav,angry
1686,../Dataset/english_words_sentences/10_M_nonNative/train/1021_TIE_DIS_XX.wav,disgust
1687,../Dataset/english_words_sentences/10_M_nonNative/train/1021_TIE_FEA_XX.wav,fear
1688,../Dataset/english_words_sentences/10_M_nonNative/train/1021_TIE_HAP_XX.wav,happy
1689,../Dataset/english_words_sentences/10_M_nonNative/train/1021_TIE_NEU_XX.wav,neutral
1690,../Dataset/english_words_sentences/10_M_nonNative/train/1021_TIE_SAD_XX.wav,sad
1691,../Dataset/english_words_sentences/10_M_nonNative/train/1021_TSI_ANG_XX.wav,angry
1692,../Dataset/english_words_sentences/10_M_nonNative/train/1021_TSI_DIS_XX.wav,disgust
1693,../Dataset/english_words_sentences/10_M_nonNative/train/1021_TSI_FEA_XX.wav,fear
1694,../Dataset/english_words_sentences/10_M_nonNative/train/1021_TSI_HAP_XX.wav,happy
1695,../Dataset/english_words_sentences/10_M_nonNative/train/1021_TSI_NEU_XX.wav,neutral
1696,../Dataset/english_words_sentences/10_M_nonNative/train/1021_TSI_SAD_XX.wav,sad
1697,../Dataset/english_words_sentences/10_M_nonNative/train/1021_WSI_ANG_XX.wav,angry
1698,../Dataset/english_words_sentences/10_M_nonNative/train/1021_WSI_DIS_XX.wav,disgust
1699,../Dataset/english_words_sentences/10_M_nonNative/train/1021_WSI_FEA_XX.wav,fear
1700,../Dataset/english_words_sentences/10_M_nonNative/train/1021_WSI_HAP_XX.wav,happy
1701,../Dataset/english_words_sentences/10_M_nonNative/train/1021_WSI_NEU_XX.wav,neutral
1702,../Dataset/english_words_sentences/10_M_nonNative/train/1021_WSI_SAD_XX.wav,sad
1703,../Dataset/english_words_sentences/10_M_nonNative/train/1022_DFA_ANG_XX.wav,angry
1704,../Dataset/english_words_sentences/10_M_nonNative/train/1022_DFA_DIS_XX.wav,disgust
1705,../Dataset/english_words_sentences/10_M_nonNative/train/1022_DFA_FEA_XX.wav,fear
1706,../Dataset/english_words_sentences/10_M_nonNative/train/1022_DFA_HAP_XX.wav,happy
1707,../Dataset/english_words_sentences/10_M_nonNative/train/1022_DFA_NEU_XX.wav,neutral
1708,../Dataset/english_words_sentences/10_M_nonNative/train/1022_DFA_SAD_XX.wav,sad
1709,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IEO_ANG_HI.wav,angry
1710,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IEO_ANG_LO.wav,angry
1711,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IEO_ANG_MD.wav,angry
1712,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IEO_DIS_HI.wav,disgust
1713,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IEO_DIS_LO.wav,disgust
1714,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IEO_DIS_MD.wav,disgust
1715,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IEO_FEA_HI.wav,fear
1716,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IEO_FEA_LO.wav,fear
1717,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IEO_FEA_MD.wav,fear
1718,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IEO_HAP_HI.wav,happy
1719,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IEO_HAP_LO.wav,happy
1720,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IEO_HAP_MD.wav,happy
1721,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IEO_NEU_XX.wav,neutral
1722,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IEO_SAD_HI.wav,sad
1723,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IEO_SAD_LO.wav,sad
1724,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IEO_SAD_MD.wav,sad
1725,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IOM_ANG_XX.wav,angry
1726,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IOM_DIS_XX.wav,disgust
1727,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IOM_FEA_XX.wav,fear
1728,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IOM_HAP_XX.wav,happy
1729,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IOM_NEU_XX.wav,neutral
1730,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IOM_SAD_XX.wav,sad
1731,../Dataset/english_words_sentences/10_M_nonNative/train/1022_ITH_ANG_XX.wav,angry
1732,../Dataset/english_words_sentences/10_M_nonNative/train/1022_ITH_DIS_XX.wav,disgust
1733,../Dataset/english_words_sentences/10_M_nonNative/train/1022_ITH_FEA_XX.wav,fear
1734,../Dataset/english_words_sentences/10_M_nonNative/train/1022_ITH_HAP_XX.wav,happy
1735,../Dataset/english_words_sentences/10_M_nonNative/train/1022_ITH_NEU_XX.wav,neutral
1736,../Dataset/english_words_sentences/10_M_nonNative/train/1022_ITH_SAD_XX.wav,sad
1737,../Dataset/english_words_sentences/10_M_nonNative/train/1022_ITS_ANG_XX.wav,angry
1738,../Dataset/english_words_sentences/10_M_nonNative/train/1022_ITS_DIS_XX.wav,disgust
1739,../Dataset/english_words_sentences/10_M_nonNative/train/1022_ITS_FEA_XX.wav,fear
1740,../Dataset/english_words_sentences/10_M_nonNative/train/1022_ITS_HAP_XX.wav,happy
1741,../Dataset/english_words_sentences/10_M_nonNative/train/1022_ITS_NEU_XX.wav,neutral
1742,../Dataset/english_words_sentences/10_M_nonNative/train/1022_ITS_SAD_XX.wav,sad
1743,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IWL_ANG_XX.wav,angry
1744,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IWL_DIS_XX.wav,disgust
1745,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IWL_FEA_XX.wav,fear
1746,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IWL_HAP_XX.wav,happy
1747,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IWL_NEU_XX.wav,neutral
1748,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IWL_SAD_XX.wav,sad
1749,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IWW_ANG_XX.wav,angry
1750,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IWW_DIS_XX.wav,disgust
1751,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IWW_FEA_XX.wav,fear
1752,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IWW_HAP_XX.wav,happy
1753,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IWW_NEU_XX.wav,neutral
1754,../Dataset/english_words_sentences/10_M_nonNative/train/1022_IWW_SAD_XX.wav,sad
1755,../Dataset/english_words_sentences/10_M_nonNative/train/1022_MTI_ANG_XX.wav,angry
1756,../Dataset/english_words_sentences/10_M_nonNative/train/1022_MTI_DIS_XX.wav,disgust
1757,../Dataset/english_words_sentences/10_M_nonNative/train/1022_MTI_FEA_XX.wav,fear
1758,../Dataset/english_words_sentences/10_M_nonNative/train/1022_MTI_HAP_XX.wav,happy
1759,../Dataset/english_words_sentences/10_M_nonNative/train/1022_MTI_NEU_XX.wav,neutral
1760,../Dataset/english_words_sentences/10_M_nonNative/train/1022_MTI_SAD_XX.wav,sad
1761,../Dataset/english_words_sentences/10_M_nonNative/train/1022_TAI_ANG_XX.wav,angry
1762,../Dataset/english_words_sentences/10_M_nonNative/train/1022_TAI_DIS_XX.wav,disgust
1763,../Dataset/english_words_sentences/10_M_nonNative/train/1022_TAI_FEA_XX.wav,fear
1764,../Dataset/english_words_sentences/10_M_nonNative/train/1022_TAI_HAP_XX.wav,happy
1765,../Dataset/english_words_sentences/10_M_nonNative/train/1022_TAI_NEU_XX.wav,neutral
1766,../Dataset/english_words_sentences/10_M_nonNative/train/1022_TAI_SAD_XX.wav,sad
1767,../Dataset/english_words_sentences/10_M_nonNative/train/1022_TIE_ANG_XX.wav,angry
1768,../Dataset/english_words_sentences/10_M_nonNative/train/1022_TIE_DIS_XX.wav,disgust
1769,../Dataset/english_words_sentences/10_M_nonNative/train/1022_TIE_FEA_XX.wav,fear
1770,../Dataset/english_words_sentences/10_M_nonNative/train/1022_TIE_HAP_XX.wav,happy
1771,../Dataset/english_words_sentences/10_M_nonNative/train/1022_TIE_NEU_XX.wav,neutral
1772,../Dataset/english_words_sentences/10_M_nonNative/train/1022_TIE_SAD_XX.wav,sad
1773,../Dataset/english_words_sentences/10_M_nonNative/train/1022_TSI_ANG_XX.wav,angry
1774,../Dataset/english_words_sentences/10_M_nonNative/train/1022_TSI_DIS_XX.wav,disgust
1775,../Dataset/english_words_sentences/10_M_nonNative/train/1022_TSI_FEA_XX.wav,fear
1776,../Dataset/english_words_sentences/10_M_nonNative/train/1022_TSI_HAP_XX.wav,happy
1777,../Dataset/english_words_sentences/10_M_nonNative/train/1022_TSI_NEU_XX.wav,neutral
1778,../Dataset/english_words_sentences/10_M_nonNative/train/1022_TSI_SAD_XX.wav,sad
1779,../Dataset/english_words_sentences/10_M_nonNative/train/1022_WSI_ANG_XX.wav,angry
1780,../Dataset/english_words_sentences/10_M_nonNative/train/1022_WSI_DIS_XX.wav,disgust
1781,../Dataset/english_words_sentences/10_M_nonNative/train/1022_WSI_FEA_XX.wav,fear
1782,../Dataset/english_words_sentences/10_M_nonNative/train/1022_WSI_HAP_XX.wav,happy
1783,../Dataset/english_words_sentences/10_M_nonNative/train/1022_WSI_NEU_XX.wav,neutral
1784,../Dataset/english_words_sentences/10_M_nonNative/train/1022_WSI_SAD_XX.wav,sad
1785,../Dataset/english_words_sentences/10_M_nonNative/train/1023_DFA_ANG_XX.wav,angry
1786,../Dataset/english_words_sentences/10_M_nonNative/train/1023_DFA_DIS_XX.wav,disgust
1787,../Dataset/english_words_sentences/10_M_nonNative/train/1023_DFA_FEA_XX.wav,fear
1788,../Dataset/english_words_sentences/10_M_nonNative/train/1023_DFA_HAP_XX.wav,happy
1789,../Dataset/english_words_sentences/10_M_nonNative/train/1023_DFA_NEU_XX.wav,neutral
1790,../Dataset/english_words_sentences/10_M_nonNative/train/1023_DFA_SAD_XX.wav,sad
1791,../Dataset/english_words_sentences/10_M_nonNative/train/1023_IEO_ANG_HI.wav,angry
1792,../Dataset/english_words_sentences/10_M_nonNative/train/1023_IEO_ANG_LO.wav,angry
1793,../Dataset/english_words_sentences/10_M_nonNative/train/1023_IEO_ANG_MD.wav,angry
1794,../Dataset/english_words_sentences/10_M_nonNative/train/1023_IEO_DIS_HI.wav,disgust
1795,../Dataset/english_words_sentences/10_M_nonNative/train/1023_IEO_DIS_LO.wav,disgust
1796,../Dataset/english_words_sentences/10_M_nonNative/train/1023_IEO_DIS_MD.wav,disgust
1797,../Dataset/english_words_sentences/10_M_nonNative/train/1023_IEO_FEA_HI.wav,fear
1798,../Dataset/english_words_sentences/10_M_nonNative/train/1023_IEO_FEA_LO.wav,fear
1799,../Dataset/english_words_sentences/10_M_nonNative/train/1023_IEO_FEA_MD.wav,fear
1800,../Dataset/english_words_sentences/10_M_nonNative/train/1023_IEO_HAP_HI.wav,happy
1801,../Dataset/english_words_sentences/10_M_nonNative/train/1023_IEO_HAP_LO.wav,happy
1802,../Dataset/english_words_sentences/10_M_nonNative/train/1023_IEO_HAP_MD.wav,happy
1803,../Dataset/english_words_sentences/10_M_nonNative/train/1023_IEO_NEU_XX.wav,neutral
1804,../Dataset/english_words_sentences/10_M_nonNative/train/1023_IEO_SAD_HI.wav,sad
1805,../Dataset/english_words_sentences/10_M_nonNative/train/1023_IEO_SAD_LO.wav,sad
1806,../Dataset/english_words_sentences/10_M_nonNative/train/1023_IEO_SAD_MD.wav,sad
1807,../Dataset/english_words_sentences/10_M_nonNative/train/1023_IOM_ANG_XX.wav,angry
1808,../Dataset/english_words_sentences/10_M_nonNative/train/1023_IOM_DIS_XX.wav,disgust
1809,../Dataset/english_words_sentences/10_M_nonNative/train/1023_IOM_FEA_XX.wav,fear
1810,../Dataset/english_words_sentences/10_M_nonNative/train/1023_IOM_HAP_XX.wav,happy
1811,../Dataset/english_words_sentences/10_M_nonNative/train/1023_IOM_NEU_XX.wav,neutral
1812,../Dataset/english_words_sentences/10_M_nonNative/train/1023_IOM_SAD_XX.wav,sad
